timestamp,x,y,p,u,v,r,x_sensor,y_sensor,p_sensor,u_sensor,v_sensor,r_sensor,steering,throttle
1738702528.3737447,290473.0406899405,4117846.508991019,-1.7919954445849118,0.5291180772015078,0.26605824287916935,-0.11346681950597678,290472.98370645393,4117846.4548821687,-1.7611657129141396,0.5291180772015078,0.3342070415219321,-0.11569982767105103,2000.0,1667.0
1738702528.3740292,290473.05411187257,4117846.430184213,-1.7998511857423503,0.5572246038193025,0.2609630775724001,-0.12578921940722357,290473.04336611694,4117846.353467886,-1.7633131479452124,0.5572246038193025,0.7046919110452048,-0.12917070090770721,2000.0,1667.0
1738702528.3742096,290473.0798548523,4117846.34427794,-1.8080011528157178,0.5875709760596487,0.2721105024452298,-0.14004690622179056,290473.1207822163,4117846.2516112546,-1.7699515706173465,0.5875709760596487,0.9291462946271676,-0.14428265392780304,2000.0,1667.0
1738702528.374368,290473.1184783786,4117846.2572779385,-1.8169938744653225,0.6120835416294281,0.29688453711650914,-0.15821818228607384,290473.20762939774,4117846.171725908,-1.7787928040223813,0.6120835416294281,1.0079607008167757,-0.16325481235980988,2000.0,1667.0
1738702528.413581,290473.1696813546,4117846.162165449,-1.826554808742732,0.6395874872632121,0.3352567058203847,-0.16719080539827036,290473.3025255112,4117846.0583307017,-1.7923738840287813,0.6395874872632121,1.0079607008167757,-0.17245535552501678,2000.0,1667.0
1738702528.4642165,290473.1696813546,4117846.162165449,-1.826554808742732,0.6395874872632121,0.3352567058203847,-0.16719080539827036,290473.3025255112,4117846.0583307017,-1.7923738840287813,0.6395874872632121,1.0079607008167757,-0.17245535552501678,2000.0,1667.0
1738702528.5141947,290473.23511310975,4117846.055224786,-1.8372297212130597,0.6732224446013059,0.388625084972789,-0.1795125482500106,290473.41462520673,4117845.9223006885,-1.8092652355756098,0.6732224446013059,1.1825999459840155,-0.18481767177581787,2000.0,1667.0
1738702528.5703406,290473.23511310975,4117846.055224786,-1.8372297212130597,0.6732224446013059,0.388625084972789,-0.1795125482500106,290473.41462520673,4117845.9223006885,-1.8092652355756098,0.6732224446013059,1.1825999459840155,-0.18481767177581787,2000.0,1667.0
1738702528.6137245,290473.3129271358,4117845.945602543,-1.8484069918068584,0.7008200983191675,0.45113640018388423,-0.18344460946664273,290473.52755419316,4117845.8195593655,-1.827593755989031,0.7008200983191675,1.32231834639858,-0.18872423470020294,2000.0,1667.0
1738702528.6606824,290473.3129271358,4117845.945602543,-1.8484069918068584,0.7008200983191675,0.45113640018388423,-0.18344460946664273,290473.52755419316,4117845.8195593655,-1.827593755989031,0.7008200983191675,1.32231834639858,-0.18872423470020294,2000.0,1667.0
1738702528.7142193,290473.3986437441,4117845.8265777184,-1.8612520135487411,0.7314156293198222,0.5191684216655397,-0.1901269372462964,290473.63077567646,4117845.6837505307,-1.8511529588579072,0.7314156293198222,1.377745773462375,-0.19462484121322632,2000.0,1667.0
1738702528.7604756,290473.3986437441,4117845.8265777184,-1.8612520135487411,0.7314156293198222,0.5191684216655397,-0.1901269372462964,290473.63077567646,4117845.6837505307,-1.8511529588579072,0.7314156293198222,1.377745773462375,-0.19462484121322632,2000.0,1667.0
1738702528.8191845,290473.4886831452,4117845.7020878484,-1.8755440264860446,0.7597756605355335,0.5878789770022702,-0.1890409862053188,290473.7253953727,4117845.5592591,-1.878659102767993,0.7597756605355335,1.342937168506801,-0.19238045811653137,2000.0,1667.0
1738702528.8606331,290473.4886831452,4117845.7020878484,-1.8755440264860446,0.7597756605355335,0.5878789770022702,-0.1890409862053188,290473.7253953727,4117845.5592591,-1.878659102767993,0.7597756605355335,1.342937168506801,-0.19238045811653137,2000.0,1667.0
1738702528.9241493,290473.5801863019,4117845.5733024124,-1.8909072352352037,0.7850674007906002,0.6539172472347782,-0.18425872401012247,290473.81113685237,4117845.4349888437,-1.9056896589059593,0.7850674007906002,1.2458045275845149,-0.18645210564136505,2000.0,1667.0
1738702528.960459,290473.5801863019,4117845.5733024124,-1.8909072352352037,0.7850674007906002,0.6539172472347782,-0.18425872401012247,290473.81113685237,4117845.4349888437,-1.9056896589059593,0.7850674007906002,1.2458045275845149,-0.18645210564136505,2000.0,1667.0
1738702529.025111,290473.66855132417,4117845.4387973635,-1.9081786714239781,0.8103415762409405,0.7135208705619033,-0.18472299162990863,290473.8788454648,4117845.300064707,-1.9336768400360316,0.8103415762409405,1.1390241460888861,-0.18552057445049286,2000.0,1667.0
1738702529.088273,290473.66855132417,4117845.4387973635,-1.9081786714239781,0.8103415762409405,0.7135208705619033,-0.18472299162990863,290473.8788454648,4117845.300064707,-1.9336768400360316,0.8103415762409405,1.1390241460888861,-0.18552057445049286,2000.0,1667.0
1738702529.126249,290473.75278656476,4117845.304967716,-1.925263706094057,0.8291086527341103,0.7634774203478195,-0.17363252433324786,290473.93822871905,4117845.187554204,-1.9548843753462593,0.8291086527341103,1.0613161786288887,-0.17377512156963348,2000.0,1667.0
1738702529.1611862,290473.75278656476,4117845.304967716,-1.925263706094057,0.8291086527341103,0.7634774203478195,-0.17363252433324786,290473.93822871905,4117845.187554204,-1.9548843753462593,0.8291086527341103,1.0613161786288887,-0.17377512156963348,2000.0,1667.0
1738702529.2135441,290473.83034054714,4117845.1647870033,-1.944075594762111,0.850896909529402,0.8057999745761842,-0.17345389126407387,290473.98790446995,4117845.041976188,-1.980904109186188,0.850896909529402,1.0613161786288887,-0.1722879856824875,2000.0,1667.0
