timestamp,x,y,p,u,v,r,x_sensor,y_sensor,p_sensor,u_sensor,v_sensor,r_sensor,steering,throttle
1738701846.643004,290412.3723658655,4117830.3999100626,1.9038607706498176,1.5431664415783322,-0.36453529101854715,0.24962675340121582,290412.4787273826,4117830.497194614,1.9122792715545769,1.5431664415783322,-0.8763752052629681,0.2528471350669861,1083.325,1667.0
1738701846.643302,290412.3835101849,4117830.5825101486,1.9244371513648912,1.5620289455611127,-0.3970632140683727,0.2484221571443177,290412.50090799213,4117830.6742918207,1.9357932212420854,1.5620289455611127,-0.8005766743110603,0.25186020135879517,1083.325,1667.0
1738701846.6624672,290412.3835101849,4117830.5825101486,1.9244371513648912,1.5620289455611127,-0.3970632140683727,0.2484221571443177,290412.50090799213,4117830.6742918207,1.9357932212420854,1.5620289455611127,-0.8005766743110603,0.25186020135879517,1083.325,1667.0
1738701846.7324972,290412.3955198773,4117830.765641523,1.9451710909681885,1.5764096924742443,-0.4319194191831489,0.24797971726923437,290412.52308859886,4117830.8513890253,1.9621258595126179,1.5764096924742443,-0.8134465932876213,0.25132694840431213,1083.325,1667.0
1738701846.7619784,290412.3955198773,4117830.765641523,1.9451710909681885,1.5764096924742443,-0.4319194191831489,0.24797971726923437,290412.52308859886,4117830.8513890253,1.9621258595126179,1.5764096924742443,-0.8134465932876213,0.25132694840431213,1083.325,1667.0
1738701846.8158967,290412.4101093794,4117830.9540786096,1.9642551287344299,1.5923902695297323,-0.46927229272207666,0.24098547938331333,290412.5458222213,4117831.050678693,1.9781588914961008,1.5923902695297323,-0.8134465932876213,0.24510203301906586,1083.325,1667.0
1738701846.860269,290412.4101093794,4117830.9540786096,1.9642551287344299,1.5923902695297323,-0.46927229272207666,0.24098547938331333,290412.5458222213,4117831.050678693,1.9781588914961008,1.5923902695297323,-0.8134465932876213,0.24510203301906586,1083.325,1667.0
1738701846.9223292,290412.42209361406,4117831.144482527,1.9834840303657402,1.6073109984287264,-0.5041546551917089,0.23823950126097576,290412.5505228605,4117831.239314605,1.9986389776728355,1.6073109984287264,-0.8664121905966135,0.2420443892478943,1083.325,1667.0
1738701846.9603093,290412.42209361406,4117831.144482527,1.9834840303657402,1.6073109984287264,-0.5041546551917089,0.23823950126097576,290412.5505228605,4117831.239314605,1.9986389776728355,1.6073109984287264,-0.8664121905966135,0.2420443892478943,1083.325,1667.0
1738701847.032971,290412.43002013327,4117831.3363944427,2.0031110642049343,1.6215254979094993,-0.5351173605143716,0.23726124360057066,290412.5463452629,4117831.4281717543,2.018186675120278,1.6215254979094993,-0.7381666554533,0.24068258702754974,1083.325,1667.0
1738701847.0641456,290412.43002013327,4117831.3363944427,2.0031110642049343,1.6215254979094993,-0.5351173605143716,0.23726124360057066,290412.5463452629,4117831.4281717543,2.018186675120278,1.6215254979094993,-0.7381666554533,0.24068258702754974,1083.325,1667.0
1738701847.1159337,290412.4334809868,4117831.5295452885,2.021770843806948,1.635654160160896,-0.5605928223337779,0.22696008714792681,290412.5332894268,4117831.617250144,2.0316499039676805,1.635654160160896,-0.7381666554533,0.2303190529346466,1083.325,1667.0
1738701847.1736972,290412.4334809868,4117831.5295452885,2.021770843806948,1.635654160160896,-0.5605928223337779,0.22696008714792681,290412.5332894268,4117831.617250144,2.0316499039676805,1.635654160160896,-0.7381666554533,0.2303190529346466,1083.325,1667.0
1738701847.216378,290412.42616497056,4117831.723572918,2.042258118610157,1.6519473167061782,-0.5769569420053895,0.23162734240304492,290412.493598884,4117831.8069922444,2.0508093204326254,1.6519473167061782,-0.6632906198741736,0.23387637734413147,1083.325,1667.0
1738701847.260349,290412.42616497056,4117831.723572918,2.042258118610157,1.6519473167061782,-0.5769569420053895,0.23162734240304492,290412.493598884,4117831.8069922444,2.0508093204326254,1.6519473167061782,-0.6632906198741736,0.23387637734413147,1083.325,1667.0
1738701847.3225513,290412.40997466905,4117831.915680077,2.0635653629293915,1.6666857636805004,-0.5853419286757902,0.23279278960167774,290412.453631835,4117831.9856381174,2.068356444298236,1.6666857636805004,-0.4272539414662928,0.23445597290992737,1083.325,1667.0
1738701847.360355,290412.40997466905,4117831.915680077,2.0635653629293915,1.6666857636805004,-0.5853419286757902,0.23279278960167774,290412.453631835,4117831.9856381174,2.068356444298236,1.6666857636805004,-0.4272539414662928,0.23445597290992737,1083.325,1667.0
1738701847.4259956,290412.38614073535,4117832.103366914,2.085442493597003,1.6769821764170743,-0.5868928697619026,0.23372330882308523,290412.41338827735,4117832.1531877597,2.0870050905395914,1.6769821764170743,-0.4318963042901063,0.23498135805130005,1083.325,1667.0
1738701847.4604356,290412.38614073535,4117832.103366914,2.085442493597003,1.6769821764170743,-0.5868928697619026,0.23372330882308523,290412.41338827735,4117832.1531877597,2.0870050905395914,1.6769821764170743,-0.4318963042901063,0.23498135805130005,1083.325,1667.0
1738701847.5688684,290412.38614073535,4117832.103366914,2.085442493597003,1.6769821764170743,-0.5868928697619026,0.23372330882308523,290412.41338827735,4117832.1531877597,2.0870050905395914,1.6769821764170743,-0.4318963042901063,0.23498135805130005,1083.325,1667.0
1738701847.5693052,290412.3499354957,4117832.289603794,2.1085043498950924,1.689496439057188,-0.5799422127547101,0.23483849185422076,290412.34678652417,4117832.3324973453,2.106683657801455,1.689496439057188,-0.3041790612591735,0.23519234359264374,1083.325,1667.0
1738701847.6164844,290412.3031527515,4117832.4719067123,2.132638902025498,1.70070397637287,-0.5663211823093601,0.23835495746867974,290412.2799082609,4117832.5007107044,2.128109157893107,1.70070397637287,-0.3041790612591735,0.23809000849723816,1083.325,1667.0
