timestamp,x,y,p,u,v,r,x_sensor,y_sensor,p_sensor,u_sensor,v_sensor,r_sensor,steering,throttle
1738701125.0701947,290385.9790822685,4117841.73811709,2.532695036541495,2.6914716557629834,0.12426169151211285,0.052777891800519054,290385.91057789617,4117841.673948813,2.514739783095436,2.6914716557629834,0.3669484314279239,0.0489949956536293,1523.4396965559827,1667.0
1738701125.0771937,290385.9790822685,4117841.73811709,2.532695036541495,2.6914716557629834,0.12426169151211285,0.052777891800519054,290385.91057789617,4117841.673948813,2.514739783095436,2.6914716557629834,0.3669484314279239,0.0489949956536293,1532.8661790367971,1667.0
1738701125.118429,290385.7365398063,4117841.857821412,2.54238324066232,2.6851492477856933,0.15044752736104,0.05112894309370275,290385.6819563351,4117841.76847159,2.5217329666926602,2.6851492477856933,0.33660243423571257,0.046868328005075455,1532.8661790367971,1667.0
1738701125.1767473,290385.7365398063,4117841.857821412,2.54238324066232,2.6851492477856933,0.15044752736104,0.05112894309370275,290385.6819563351,4117841.76847159,2.5217329666926602,2.6851492477856933,0.33660243423571257,0.046868328005075455,1541.0619077980757,1667.0
1738701125.2174873,290385.4942382992,4117841.9792842683,2.550220071582836,2.681189542936818,0.1719492389560621,0.047122746827087794,290385.44556273136,4117841.9076005635,2.527393916255044,2.681189542936818,0.4499278372918101,0.044123150408267975,1541.0619077980757,1667.0
1738701125.2774868,290385.4942382992,4117841.9792842683,2.550220071582836,2.681189542936818,0.1719492389560621,0.047122746827087794,290385.44556273136,4117841.9076005635,2.527393916255044,2.681189542936818,0.4499278372918101,0.044123150408267975,1541.5085731343793,1667.0
1738701125.3226311,290385.2520568383,4117842.099937346,2.5576348698679667,2.677425728784792,0.19094263689972826,0.05140014296953933,290385.20889258763,4117842.0356333135,2.532830245793389,2.677425728784792,0.3544798509695144,0.04913454130291939,1541.5085731343793,1667.0
1738701125.3769732,290385.2520568383,4117842.099937346,2.5576348698679667,2.677425728784792,0.19094263689972826,0.05140014296953933,290385.20889258763,4117842.0356333135,2.532830245793389,2.677425728784792,0.3544798509695144,0.04913454130291939,1546.32951549788,1667.0
1738701125.417992,290385.01024171937,4117842.218039048,2.5634907343521087,2.6721898152342747,0.20941146889502316,0.04042491281737162,290384.9719459077,4117842.1525698393,2.535691385449283,2.6721898152342747,0.3544798509695144,0.038543280214071274,1546.32951549788,1667.0
1738701125.4769778,290385.01024171937,4117842.218039048,2.5634907343521087,2.6721898152342747,0.20941146889502316,0.04042491281737162,290384.9719459077,4117842.1525698393,2.535691385449283,2.6721898152342747,0.3544798509695144,0.038543280214071274,1551.1005542847788,1667.0
1738701125.517393,290384.7668901058,4117842.3342171903,2.568222100038782,2.6680187057052027,0.2279994222391766,0.03180299429730572,290384.726121007,4117842.2697276403,2.5379760589060085,2.6680187057052027,0.3530520698583164,0.03012463077902794,1551.1005542847788,1667.0
1738701125.5785787,290384.7668901058,4117842.3342171903,2.568222100038782,2.6680187057052027,0.2279994222391766,0.03180299429730572,290384.726121007,4117842.2697276403,2.5379760589060085,2.6680187057052027,0.3530520698583164,0.03012463077902794,1551.3419293807365,1667.0
1738701125.6247702,290384.5207595065,4117842.4568672427,2.572185299227241,2.6719114678569063,0.24203664138834594,0.040445346409700524,290384.47224752256,4117842.4203954097,2.5396215958443795,2.6719114678569063,0.2859757720067264,0.04015805572271347,1551.3419293807365,1667.0
1738701125.6769707,290384.5207595065,4117842.4568672427,2.572185299227241,2.6719114678569063,0.24203664138834594,0.040445346409700524,290384.47224752256,4117842.4203954097,2.5396215958443795,2.6719114678569063,0.2859757720067264,0.04015805572271347,1556.8415286967488,1667.0
1738701125.7181177,290384.2694693244,4117842.5792711866,2.5765554088100284,2.6806714577471933,0.25628886191263434,0.043973308784918126,290384.2089427296,4117842.549091993,2.5442931055310907,2.6806714577471933,0.2859757720067264,0.04362157732248306,1556.8415286967488,1667.0
1738701125.7768433,290384.2694693244,4117842.5792711866,2.5765554088100284,2.6806714577471933,0.25628886191263434,0.043973308784918126,290384.2089427296,4117842.549091993,2.5442931055310907,2.6806714577471933,0.2859757720067264,0.04362157732248306,1570.8022873788868,1667.0
1738701125.817259,290384.0133964085,4117842.6961197252,2.5816210465169465,2.6897560187798213,0.2733147303644164,0.04084767338766699,290383.945084848,4117842.655596123,2.550794014772129,2.6897560187798213,0.3431865732665531,0.03961684927344322,1570.8022873788868,1667.0
1738701125.8771412,290384.0133964085,4117842.6961197252,2.5816210465169465,2.6897560187798213,0.2733147303644164,0.04084767338766699,290383.945084848,4117842.655596123,2.550794014772129,2.6897560187798213,0.3431865732665531,0.03961684927344322,1580.5340969250458,1667.0
1738701125.9212315,290383.7513779669,4117842.8129628818,2.5861405298978517,2.7044135902279964,0.28836907584668664,0.03312195670838516,290383.6729018431,4117842.784513993,2.5606502296650593,2.7044135902279964,0.4552868174084095,0.031728580594062805,1580.5340969250458,1667.0
1738701125.9770076,290383.7513779669,4117842.8129628818,2.5861405298978517,2.7044135902279964,0.28836907584668664,0.03312195670838516,290383.6729018431,4117842.784513993,2.5606502296650593,2.7044135902279964,0.4552868174084095,0.031728580594062805,1595.6816814920135,1667.0
1738701126.0176516,290383.48883106775,4117842.933193532,2.5913671021693605,2.72051657299608,0.29748404751412627,0.05101345612867477,290383.41875184403,4117842.9240855654,2.568906510838477,2.72051657299608,0.43094066710339374,0.0506109744310379,1595.6816814920135,1667.0
